transaction_id,sender_account_number,receiver_account_number,transaction_type,amount,currency,transaction_date,transaction_status,payment_mode,fee,description,geo_location_city,geo_location_region
TXN0000000691,ACC601789800730,ACC223449348053,Credit,2889.05,INR,2023-01-29 18:00:00,Failed,Debit Card,0.69,Online Shopping,Kolkata,Kolkata
TXN0000000692,ACC206460863962,ACC308586724853,Credit,832.25,INR,2023-01-29 19:00:00,Failed,Debit Card,0.57,Mobile Recharge,Mumbai,Kolkata
TXN0000000693,ACC165638350853,ACC940128635333,Debit,9257.32,INR,2023-01-29 20:00:00,Success,UPI,0.48,Mobile Recharge,Kolkata,Bangalore
TXN0000000694,ACC943015710821,ACC881417725875,Credit,4997.98,INR,2023-01-29 21:00:00,Success,Credit Card,0.2,Utility Bill Payment,Kolkata,Kolkata
TXN0000000695,ACC225285015327,ACC361319417707,Debit,2305.61,INR,2023-01-29 22:00:00,Failed,Debit Card,0.18,Charity Donation,Bangalore,Chennai
TXN0000000696,ACC577413875152,ACC335458330521,Credit,2179.42,INR,2023-01-29 23:00:00,Success,NEFT,0.38,Dining,Mumbai,Kolkata
TXN0000000697,ACC634455284779,ACC376593826446,Credit,6051.74,INR,2023-01-30 00:00:00,Failed,NEFT,0.38,Dining,Chennai,Mumbai
TXN0000000698,ACC710317738876,ACC958078617776,Credit,640.87,INR,2023-01-30 01:00:00,Success,UPI,0.06,Grocery Shopping,Kolkata,Chennai
TXN0000000699,ACC687133852452,ACC406038177060,Credit,3958.51,INR,2023-01-30 02:00:00,Failed,UPI,0.72,Mobile Recharge,Bangalore,Bangalore
TXN0000000700,ACC845294187915,ACC630438292019,Debit,1165.67,INR,2023-01-30 03:00:00,Failed,NEFT,0.26,Dining,Bangalore,Delhi
TXN0000000701,ACC408487204440,ACC291150634383,Debit,444.96,INR,2023-01-30 04:00:00,Success,IMPS,0.86,Utility Bill Payment,Kolkata,Chennai
TXN0000000702,ACC642517628669,ACC521063391641,Credit,5244.29,INR,2023-01-30 05:00:00,Failed,Debit Card,0.46,Insurance Payment,Bangalore,Bangalore
TXN0000000703,ACC450833323930,ACC642174559752,Debit,1184.94,INR,2023-01-30 06:00:00,Success,NEFT,0.65,Charity Donation,Kolkata,Chennai
TXN0000000704,ACC172849144537,ACC933331759671,Credit,5088.31,INR,2023-01-30 07:00:00,Success,Credit Card,0.02,Grocery Shopping,Kolkata,Mumbai
TXN0000000705,ACC223628121723,ACC292332488533,Debit,5707.75,INR,2023-01-30 08:00:00,Failed,RTGS,0.81,Charity Donation,Mumbai,Kolkata
TXN0000000706,ACC625689447531,ACC478492952443,Credit,3385.69,INR,2023-01-30 09:00:00,Success,NEFT,0.13,Dining,Kolkata,Kolkata
TXN0000000707,ACC813926480869,ACC856500816267,Credit,8295.27,INR,2023-01-30 10:00:00,Success,UPI,0.32,Dining,Chennai,Delhi
TXN0000000708,ACC870925294473,ACC851553378253,Debit,3582.07,INR,2023-01-30 11:00:00,Success,Debit Card,0.12,Grocery Shopping,Chennai,Bangalore
TXN0000000709,ACC280609018883,ACC697926420905,Credit,4698.01,INR,2023-01-30 12:00:00,Failed,UPI,0.68,Online Shopping,Chennai,Kolkata
TXN0000000710,ACC145717339502,ACC618829385348,Credit,8078.75,INR,2023-01-30 13:00:00,Success,NEFT,0.28,Insurance Payment,Kolkata,Kolkata
TXN0000000711,ACC691924203443,ACC554400086660,Credit,3325.75,INR,2023-01-30 14:00:00,Failed,NEFT,0.6,Grocery Shopping,Kolkata,Kolkata
TXN0000000712,ACC860383545728,ACC623366242148,Debit,2701.56,INR,2023-01-30 15:00:00,Success,Credit Card,0.91,Charity Donation,Mumbai,Delhi
TXN0000000713,ACC597434246007,ACC342581791013,Credit,2014.86,INR,2023-01-30 16:00:00,Success,UPI,0.84,Grocery Shopping,Mumbai,Mumbai
TXN0000000714,ACC770826183126,ACC119276035403,Debit,7089.87,INR,2023-01-30 17:00:00,Success,UPI,0.76,Insurance Payment,Delhi,Bangalore
TXN0000000715,ACC862374971237,ACC856656916535,Debit,6574.99,INR,2023-01-30 18:00:00,Failed,RTGS,0.41,Insurance Payment,Bangalore,Kolkata
TXN0000000716,ACC367101392028,ACC108067753937,Debit,940.55,INR,2023-01-30 19:00:00,Success,IMPS,0.85,Online Shopping,Mumbai,Kolkata
TXN0000000717,ACC132835168046,ACC606399662645,Debit,6943.29,INR,2023-01-30 20:00:00,Failed,RTGS,0.49,Utility Bill Payment,Delhi,Mumbai
TXN0000000718,ACC613054153754,ACC716396534272,Credit,9356.38,INR,2023-01-30 21:00:00,Success,IMPS,0.99,Online Shopping,Mumbai,Mumbai
TXN0000000719,ACC339133547513,ACC458844921628,Debit,7082.05,INR,2023-01-30 22:00:00,Success,UPI,0.69,Utility Bill Payment,Bangalore,Mumbai
TXN0000000720,ACC246283235980,ACC717634865421,Credit,7733.11,INR,2023-01-30 23:00:00,Success,IMPS,0.87,Grocery Shopping,Delhi,Bangalore
TXN0000000721,ACC975253064915,ACC712414099044,Credit,8757.61,INR,2023-01-31 00:00:00,Failed,Credit Card,0.82,Mobile Recharge,Mumbai,Bangalore
TXN0000000722,ACC953990874798,ACC677168349859,Debit,6070.94,INR,2023-01-31 01:00:00,Success,UPI,0.38,Insurance Payment,Chennai,Kolkata
TXN0000000723,ACC550612841358,ACC302834042106,Debit,8302.21,INR,2023-01-31 02:00:00,Failed,Credit Card,0.73,Mobile Recharge,Delhi,Chennai
TXN0000000724,ACC959565425457,ACC284249920459,Credit,5952.46,INR,2023-01-31 03:00:00,Failed,RTGS,0.41,Insurance Payment,Bangalore,Kolkata
TXN0000000725,ACC937171215247,ACC885615871640,Debit,1123.05,INR,2023-01-31 04:00:00,Failed,Debit Card,0.4,Utility Bill Payment,Bangalore,Delhi
TXN0000000726,ACC668966066614,ACC128744452937,Debit,2971.35,INR,2023-01-31 05:00:00,Success,IMPS,0.78,Online Shopping,Kolkata,Chennai
TXN0000000727,ACC976164113483,ACC429749140676,Credit,258.55,INR,2023-01-31 06:00:00,Success,UPI,0.79,Grocery Shopping,Bangalore,Bangalore
TXN0000000728,ACC411921806340,ACC145215974530,Debit,4974.69,INR,2023-01-31 07:00:00,Success,Debit Card,0.36,Charity Donation,Mumbai,Mumbai
TXN0000000729,ACC970670210576,ACC666940439254,Debit,3247.45,INR,2023-01-31 08:00:00,Failed,RTGS,0.96,Dining,Bangalore,Chennai
TXN0000000730,ACC167178769001,ACC886454553619,Credit,5534.85,INR,2023-01-31 09:00:00,Failed,UPI,0.33,Utility Bill Payment,Kolkata,Bangalore
TXN0000000731,ACC860661161995,ACC521168959537,Debit,8480.82,INR,2023-01-31 10:00:00,Failed,IMPS,0.55,Insurance Payment,Delhi,Mumbai
TXN0000000732,ACC970646015307,ACC623746769990,Debit,9801.0,INR,2023-01-31 11:00:00,Failed,Debit Card,0.44,Charity Donation,Chennai,Chennai
TXN0000000733,ACC226741576288,ACC950772354206,Credit,9447.17,INR,2023-01-31 12:00:00,Success,UPI,0.23,Utility Bill Payment,Mumbai,Kolkata
TXN0000000734,ACC371884263234,ACC893568011620,Credit,2176.92,INR,2023-01-31 13:00:00,Failed,NEFT,0.28,Insurance Payment,Kolkata,Bangalore
TXN0000000735,ACC782491441776,ACC535563682444,Debit,8401.45,INR,2023-01-31 14:00:00,Success,RTGS,0.66,Insurance Payment,Kolkata,Kolkata
TXN0000000736,ACC175384089376,ACC655549874067,Debit,8046.16,INR,2023-01-31 15:00:00,Success,UPI,0.6,Dining,Kolkata,Bangalore
TXN0000000737,ACC584936648611,ACC981463934907,Credit,1941.69,INR,2023-01-31 16:00:00,Success,UPI,0.77,Utility Bill Payment,Chennai,Mumbai
TXN0000000738,ACC509087724645,ACC557253842593,Credit,1414.85,INR,2023-01-31 17:00:00,Success,Credit Card,0.54,Insurance Payment,Delhi,Kolkata
TXN0000000739,ACC105208542282,ACC286330009229,Debit,4928.55,INR,2023-01-31 18:00:00,Failed,RTGS,0.41,Grocery Shopping,Bangalore,Mumbai
TXN0000000740,ACC575743115265,ACC123759715889,Debit,5176.23,INR,2023-01-31 19:00:00,Success,NEFT,0.46,Dining,Bangalore,Bangalore
TXN0000000741,ACC956741989508,ACC179336966043,Credit,5703.69,INR,2023-01-31 20:00:00,Failed,RTGS,0.19,Charity Donation,Bangalore,Mumbai
TXN0000000742,ACC316138728288,ACC294635497068,Debit,2988.39,INR,2023-01-31 21:00:00,Success,Credit Card,0.82,Online Shopping,Mumbai,Chennai
TXN0000000743,ACC606956023832,ACC576241731748,Debit,3888.55,INR,2023-01-31 22:00:00,Success,Debit Card,0.97,Utility Bill Payment,Delhi,Delhi
TXN0000000744,ACC179409935597,ACC271445159944,Debit,3286.01,INR,2023-01-31 23:00:00,Failed,Credit Card,0.57,Mobile Recharge,Chennai,Chennai
TXN0000000745,ACC533581147152,ACC387106410370,Credit,8376.53,INR,2023-02-01 00:00:00,Failed,Credit Card,0.06,Mobile Recharge,Mumbai,Bangalore
TXN0000000746,ACC327309776617,ACC183840541641,Debit,4831.85,INR,2023-02-01 01:00:00,Success,Debit Card,0.7,Online Shopping,Kolkata,Bangalore
TXN0000000747,ACC711045690565,ACC763913461061,Debit,5568.13,INR,2023-02-01 02:00:00,Failed,NEFT,0.85,Insurance Payment,Bangalore,Chennai
TXN0000000748,ACC164233654608,ACC407211648574,Debit,4617.58,INR,2023-02-01 03:00:00,Success,IMPS,0.35,Online Shopping,Mumbai,Kolkata
TXN0000000749,ACC761210790042,ACC668165034252,Debit,4875.98,INR,2023-02-01 04:00:00,Failed,NEFT,0.67,Charity Donation,Chennai,Delhi
TXN0000000750,ACC690532175633,ACC611812047599,Debit,8891.03,INR,2023-02-01 05:00:00,Failed,RTGS,0.89,Utility Bill Payment,Delhi,Mumbai
TXN0000000751,ACC712426228537,ACC847168614308,Debit,3655.85,INR,2023-02-01 06:00:00,Success,Debit Card,0.79,Insurance Payment,Delhi,Delhi
TXN0000000752,ACC734181437385,ACC480441407748,Debit,332.5,INR,2023-02-01 07:00:00,Success,Credit Card,0.71,Insurance Payment,Bangalore,Bangalore
TXN0000000753,ACC920112297975,ACC951818321202,Credit,2145.44,INR,2023-02-01 08:00:00,Success,NEFT,0.21,Online Shopping,Delhi,Mumbai
TXN0000000754,ACC862112723958,ACC847907187440,Debit,6614.13,INR,2023-02-01 09:00:00,Failed,Debit Card,0.29,Mobile Recharge,Mumbai,Kolkata
TXN0000000755,ACC333658275605,ACC529921467696,Debit,5007.08,INR,2023-02-01 10:00:00,Success,NEFT,0.48,Insurance Payment,Chennai,Delhi
TXN0000000756,ACC953640921355,ACC430080708360,Debit,87.63,INR,2023-02-01 11:00:00,Success,IMPS,0.55,Utility Bill Payment,Mumbai,Kolkata
TXN0000000757,ACC676470855392,ACC363471708929,Debit,3129.62,INR,2023-02-01 12:00:00,Failed,UPI,0.79,Insurance Payment,Bangalore,Mumbai
TXN0000000758,ACC967502698825,ACC591157944602,Credit,4211.95,INR,2023-02-01 13:00:00,Success,UPI,0.37,Grocery Shopping,Chennai,Delhi
TXN0000000759,ACC372151021159,ACC182854374008,Credit,6709.46,INR,2023-02-01 14:00:00,Success,Debit Card,0.12,Charity Donation,Delhi,Bangalore
TXN0000000760,ACC376167768438,ACC407156612965,Credit,3271.87,INR,2023-02-01 15:00:00,Success,Debit Card,0.93,Insurance Payment,Kolkata,Delhi
TXN0000000761,ACC785010989657,ACC147307547132,Credit,9579.43,INR,2023-02-01 16:00:00,Failed,UPI,0.81,Charity Donation,Delhi,Delhi
TXN0000000762,ACC749837976165,ACC600020947773,Credit,3531.4,INR,2023-02-01 17:00:00,Failed,NEFT,0.4,Charity Donation,Mumbai,Delhi
TXN0000000763,ACC845814581929,ACC213213691546,Debit,4886.87,INR,2023-02-01 18:00:00,Success,Credit Card,0.46,Mobile Recharge,Chennai,Chennai
TXN0000000764,ACC556038079149,ACC131072397214,Credit,8713.97,INR,2023-02-01 19:00:00,Success,Credit Card,0.61,Mobile Recharge,Kolkata,Delhi
TXN0000000765,ACC153832094928,ACC974605412244,Credit,3641.32,INR,2023-02-01 20:00:00,Success,RTGS,0.47,Dining,Bangalore,Mumbai
TXN0000000766,ACC432668929415,ACC646321010764,Credit,3377.38,INR,2023-02-01 21:00:00,Failed,NEFT,0.69,Charity Donation,Kolkata,Bangalore
TXN0000000767,ACC317821878329,ACC273523540109,Debit,2003.44,INR,2023-02-01 22:00:00,Failed,UPI,0.55,Insurance Payment,Kolkata,Bangalore
TXN0000000768,ACC480919450658,ACC415278644134,Credit,7844.33,INR,2023-02-01 23:00:00,Failed,UPI,0.05,Mobile Recharge,Kolkata,Delhi
TXN0000000769,ACC492071845403,ACC743150965546,Debit,1070.4,INR,2023-02-02 00:00:00,Success,UPI,0.12,Grocery Shopping,Chennai,Bangalore
TXN0000000770,ACC871246707181,ACC370432623458,Credit,5417.11,INR,2023-02-02 01:00:00,Failed,Debit Card,0.46,Dining,Chennai,Delhi
TXN0000000771,ACC937141569024,ACC770648623633,Credit,430.93,INR,2023-02-02 02:00:00,Failed,UPI,0.76,Mobile Recharge,Kolkata,Bangalore
TXN0000000772,ACC411663448233,ACC344377887956,Credit,4438.23,INR,2023-02-02 03:00:00,Failed,Debit Card,0.12,Charity Donation,Mumbai,Delhi
TXN0000000773,ACC253044397064,ACC745252322660,Debit,6717.82,INR,2023-02-02 04:00:00,Success,Credit Card,0.47,Mobile Recharge,Delhi,Delhi
TXN0000000774,ACC135241290710,ACC437075025815,Credit,8386.58,INR,2023-02-02 05:00:00,Success,IMPS,0.91,Mobile Recharge,Kolkata,Delhi
TXN0000000775,ACC406460251396,ACC804136693086,Credit,7071.57,INR,2023-02-02 06:00:00,Failed,UPI,0.47,Insurance Payment,Kolkata,Bangalore
TXN0000000776,ACC794133249745,ACC283678797729,Credit,4333.57,INR,2023-02-02 07:00:00,Success,Credit Card,0.06,Mobile Recharge,Bangalore,Delhi
TXN0000000777,ACC519470365394,ACC135426982955,Credit,2259.4,INR,2023-02-02 08:00:00,Failed,UPI,0.93,Utility Bill Payment,Delhi,Bangalore
TXN0000000778,ACC368043100387,ACC478270730932,Credit,6478.99,INR,2023-02-02 09:00:00,Failed,Debit Card,0.96,Mobile Recharge,Bangalore,Mumbai
TXN0000000779,ACC964574867758,ACC669311055540,Debit,4477.86,INR,2023-02-02 10:00:00,Success,RTGS,0.27,Charity Donation,Chennai,Bangalore
TXN0000000780,ACC948342351089,ACC827155145348,Credit,4620.61,INR,2023-02-02 11:00:00,Failed,IMPS,0.85,Utility Bill Payment,Mumbai,Chennai
TXN0000000781,ACC127993598131,ACC928107494643,Debit,897.3,INR,2023-02-02 12:00:00,Success,IMPS,0.37,Insurance Payment,Kolkata,Mumbai
TXN0000000782,ACC175070383728,ACC325066278395,Debit,9763.9,INR,2023-02-02 13:00:00,Success,NEFT,0.56,Charity Donation,Mumbai,Chennai
TXN0000000783,ACC635420777315,ACC734179432334,Debit,5255.39,INR,2023-02-02 14:00:00,Failed,UPI,0.76,Dining,Chennai,Delhi
TXN0000000784,ACC970904542458,ACC842815432364,Credit,2922.81,INR,2023-02-02 15:00:00,Failed,UPI,0.11,Dining,Chennai,Delhi
TXN0000000785,ACC145090496078,ACC554815357538,Credit,8261.63,INR,2023-02-02 16:00:00,Success,UPI,0.44,Grocery Shopping,Kolkata,Delhi
TXN0000000786,ACC184658631877,ACC370701819609,Debit,2139.43,INR,2023-02-02 17:00:00,Failed,Debit Card,0.04,Utility Bill Payment,Chennai,Bangalore
TXN0000000787,ACC489115951077,ACC740781228443,Debit,8769.44,INR,2023-02-02 18:00:00,Success,RTGS,0.44,Charity Donation,Delhi,Chennai
TXN0000000788,ACC278969600138,ACC992201873698,Credit,5708.05,INR,2023-02-02 19:00:00,Success,IMPS,0.35,Charity Donation,Chennai,Kolkata
TXN0000000789,ACC648114006339,ACC912330921397,Credit,1515.47,INR,2023-02-02 20:00:00,Success,Credit Card,1.0,Online Shopping,Chennai,Mumbai
TXN0000000790,ACC857819109845,ACC565304832242,Debit,9788.81,INR,2023-02-02 21:00:00,Success,IMPS,0.65,Grocery Shopping,Delhi,Chennai
TXN0000000791,ACC493514069613,ACC638486163041,Debit,1033.86,INR,2023-02-02 22:00:00,Success,UPI,0.84,Grocery Shopping,Mumbai,Chennai
TXN0000000792,ACC756428341855,ACC961509916678,Credit,597.13,INR,2023-02-02 23:00:00,Failed,NEFT,0.81,Online Shopping,Bangalore,Delhi
TXN0000000793,ACC570439954901,ACC146750192947,Credit,4209.16,INR,2023-02-03 00:00:00,Success,Credit Card,0.6,Online Shopping,Delhi,Kolkata
TXN0000000794,ACC783216640651,ACC851329752486,Debit,2969.96,INR,2023-02-03 01:00:00,Success,Debit Card,0.42,Grocery Shopping,Mumbai,Chennai
TXN0000000795,ACC897061655507,ACC807968187410,Credit,4948.59,INR,2023-02-03 02:00:00,Success,IMPS,0.01,Grocery Shopping,Delhi,Bangalore
TXN0000000796,ACC561543344716,ACC115951145298,Debit,3587.23,INR,2023-02-03 03:00:00,Failed,Debit Card,0.98,Grocery Shopping,Bangalore,Kolkata
TXN0000000797,ACC134703684013,ACC450549447066,Debit,107.97,INR,2023-02-03 04:00:00,Failed,Debit Card,0.45,Charity Donation,Kolkata,Chennai
TXN0000000798,ACC842574427164,ACC752574551919,Credit,8386.23,INR,2023-02-03 05:00:00,Success,Credit Card,0.06,Online Shopping,Delhi,Chennai
TXN0000000799,ACC109127820229,ACC404724372321,Debit,1692.11,INR,2023-02-03 06:00:00,Success,IMPS,0.43,Dining,Kolkata,Kolkata
TXN0000000800,ACC980329470782,ACC414817699885,Credit,7473.15,INR,2023-02-03 07:00:00,Failed,NEFT,0.96,Utility Bill Payment,Mumbai,Bangalore
TXN0000000801,ACC574433601146,ACC285331539261,Debit,6733.66,INR,2023-02-03 08:00:00,Failed,Credit Card,0.76,Charity Donation,Chennai,Delhi
TXN0000000802,ACC415930012649,ACC694901969329,Debit,4201.85,INR,2023-02-03 09:00:00,Success,Debit Card,0.94,Mobile Recharge,Kolkata,Kolkata
TXN0000000803,ACC740614291291,ACC383973907165,Credit,5285.07,INR,2023-02-03 10:00:00,Failed,IMPS,0.3,Online Shopping,Mumbai,Mumbai
TXN0000000804,ACC818426483041,ACC479824753682,Credit,792.08,INR,2023-02-03 11:00:00,Failed,IMPS,0.28,Dining,Chennai,Delhi
TXN0000000805,ACC495058366489,ACC174511235910,Credit,7473.0,INR,2023-02-03 12:00:00,Failed,IMPS,0.37,Dining,Bangalore,Mumbai
TXN0000000806,ACC870046061402,ACC681496832229,Debit,4678.22,INR,2023-02-03 13:00:00,Failed,UPI,0.76,Dining,Delhi,Kolkata
TXN0000000807,ACC739373268930,ACC253496945279,Debit,2293.0,INR,2023-02-03 14:00:00,Failed,Debit Card,0.03,Grocery Shopping,Chennai,Delhi
TXN0000000808,ACC592374761829,ACC379044478447,Credit,4479.46,INR,2023-02-03 15:00:00,Success,Debit Card,0.19,Utility Bill Payment,Kolkata,Delhi
TXN0000000809,ACC545467441528,ACC978481817195,Debit,2682.52,INR,2023-02-03 16:00:00,Success,Debit Card,0.45,Online Shopping,Mumbai,Delhi
TXN0000000810,ACC791233696436,ACC331252548234,Credit,2479.48,INR,2023-02-03 17:00:00,Success,NEFT,0.07,Online Shopping,Bangalore,Mumbai
TXN0000000811,ACC205886061044,ACC228341982529,Credit,2304.58,INR,2023-02-03 18:00:00,Success,Credit Card,0.76,Charity Donation,Chennai,Mumbai
TXN0000000812,ACC648067338252,ACC128957294770,Debit,1318.49,INR,2023-02-03 19:00:00,Failed,Credit Card,0.93,Mobile Recharge,Delhi,Kolkata
TXN0000000813,ACC606650842942,ACC892385449628,Debit,9414.76,INR,2023-02-03 20:00:00,Failed,RTGS,0.81,Charity Donation,Mumbai,Delhi
TXN0000000814,ACC297341096526,ACC147447205733,Credit,8939.32,INR,2023-02-03 21:00:00,Failed,Credit Card,0.83,Insurance Payment,Chennai,Kolkata
TXN0000000815,ACC439147088077,ACC299374909137,Debit,5611.23,INR,2023-02-03 22:00:00,Failed,Debit Card,0.48,Online Shopping,Bangalore,Chennai
TXN0000000816,ACC495910528849,ACC721715454557,Debit,6924.86,INR,2023-02-03 23:00:00,Success,RTGS,0.5,Online Shopping,Kolkata,Bangalore
TXN0000000817,ACC356708746439,ACC779689293658,Debit,5886.75,INR,2023-02-04 00:00:00,Failed,NEFT,0.39,Grocery Shopping,Delhi,Mumbai
TXN0000000818,ACC287560800579,ACC601906966475,Credit,784.57,INR,2023-02-04 01:00:00,Failed,NEFT,0.68,Mobile Recharge,Delhi,Chennai
TXN0000000819,ACC894769718256,ACC585711070254,Debit,1622.73,INR,2023-02-04 02:00:00,Failed,IMPS,0.3,Mobile Recharge,Bangalore,Mumbai
TXN0000000820,ACC352591119104,ACC307506211005,Credit,2831.18,INR,2023-02-04 03:00:00,Success,RTGS,0.91,Dining,Mumbai,Mumbai
TXN0000000821,ACC574213859241,ACC100568096493,Debit,3590.02,INR,2023-02-04 04:00:00,Failed,RTGS,0.01,Online Shopping,Chennai,Bangalore
TXN0000000822,ACC300307625119,ACC914843712023,Debit,7526.74,INR,2023-02-04 05:00:00,Failed,RTGS,0.62,Charity Donation,Delhi,Mumbai
TXN0000000823,ACC480847985109,ACC919734822349,Credit,1139.89,INR,2023-02-04 06:00:00,Success,Credit Card,0.47,Grocery Shopping,Kolkata,Kolkata
TXN0000000824,ACC202892889058,ACC587707806371,Credit,2348.12,INR,2023-02-04 07:00:00,Failed,IMPS,0.76,Charity Donation,Bangalore,Kolkata
TXN0000000825,ACC362554713189,ACC176275201618,Debit,6874.84,INR,2023-02-04 08:00:00,Success,IMPS,0.16,Online Shopping,Kolkata,Bangalore
TXN0000000826,ACC186896125569,ACC856392859839,Credit,3098.53,INR,2023-02-04 09:00:00,Failed,RTGS,0.15,Dining,Mumbai,Delhi
TXN0000000827,ACC225272056791,ACC753256445705,Debit,6198.21,INR,2023-02-04 10:00:00,Failed,IMPS,0.36,Insurance Payment,Chennai,Mumbai
TXN0000000828,ACC920484059685,ACC410535665927,Debit,6492.15,INR,2023-02-04 11:00:00,Failed,NEFT,0.07,Mobile Recharge,Mumbai,Bangalore
TXN0000000829,ACC622843018180,ACC567077378805,Credit,9037.6,INR,2023-02-04 12:00:00,Failed,NEFT,0.28,Insurance Payment,Delhi,Kolkata
TXN0000000830,ACC485667918325,ACC185947926434,Credit,2887.06,INR,2023-02-04 13:00:00,Failed,Debit Card,0.67,Utility Bill Payment,Bangalore,Bangalore
TXN0000000831,ACC406928306765,ACC701496441027,Debit,773.65,INR,2023-02-04 14:00:00,Failed,Credit Card,0.9,Charity Donation,Kolkata,Delhi
TXN0000000832,ACC413943417438,ACC127188219542,Debit,1670.37,INR,2023-02-04 15:00:00,Success,IMPS,0.4,Insurance Payment,Kolkata,Kolkata
TXN0000000833,ACC860535141314,ACC670170240928,Debit,3527.86,INR,2023-02-04 16:00:00,Success,Credit Card,0.77,Mobile Recharge,Bangalore,Chennai
TXN0000000834,ACC621841895385,ACC124738261392,Credit,1991.27,INR,2023-02-04 17:00:00,Failed,IMPS,0.34,Charity Donation,Bangalore,Kolkata
TXN0000000835,ACC731160303856,ACC556178099646,Credit,8020.11,INR,2023-02-04 18:00:00,Failed,NEFT,0.59,Grocery Shopping,Chennai,Kolkata
TXN0000000836,ACC156064840673,ACC196219314587,Debit,5733.03,INR,2023-02-04 19:00:00,Failed,NEFT,0.76,Utility Bill Payment,Bangalore,Chennai
TXN0000000837,ACC826213333971,ACC434859213359,Debit,4541.72,INR,2023-02-04 20:00:00,Failed,UPI,0.23,Online Shopping,Delhi,Bangalore
TXN0000000838,ACC928495840899,ACC937493439823,Debit,6532.86,INR,2023-02-04 21:00:00,Failed,Debit Card,0.78,Online Shopping,Kolkata,Delhi
TXN0000000839,ACC204004152676,ACC750412549302,Debit,2693.3,INR,2023-02-04 22:00:00,Success,Debit Card,0.07,Online Shopping,Mumbai,Chennai
TXN0000000840,ACC978828155252,ACC756820151131,Credit,9447.78,INR,2023-02-04 23:00:00,Success,Credit Card,0.69,Insurance Payment,Bangalore,Delhi
TXN0000000841,ACC139363267347,ACC495929454270,Credit,119.76,INR,2023-02-05 00:00:00,Success,UPI,0.26,Insurance Payment,Mumbai,Kolkata
TXN0000000842,ACC258986316777,ACC588449379586,Debit,7118.21,INR,2023-02-05 01:00:00,Success,RTGS,0.53,Charity Donation,Mumbai,Kolkata
TXN0000000843,ACC155369470739,ACC879227776004,Debit,3547.18,INR,2023-02-05 02:00:00,Failed,Debit Card,0.2,Dining,Mumbai,Kolkata
TXN0000000844,ACC490098659639,ACC760739368381,Credit,9189.71,INR,2023-02-05 03:00:00,Success,UPI,0.36,Utility Bill Payment,Chennai,Bangalore
TXN0000000845,ACC452072001523,ACC660170869278,Credit,7481.05,INR,2023-02-05 04:00:00,Success,NEFT,0.04,Charity Donation,Chennai,Bangalore
TXN0000000846,ACC777423113192,ACC114716462902,Debit,9040.47,INR,2023-02-05 05:00:00,Success,NEFT,0.04,Mobile Recharge,Mumbai,Delhi
TXN0000000847,ACC842743292594,ACC914035565683,Debit,1657.6,INR,2023-02-05 06:00:00,Success,RTGS,0.36,Online Shopping,Delhi,Delhi
TXN0000000848,ACC259572666925,ACC364992884993,Debit,804.78,INR,2023-02-05 07:00:00,Success,IMPS,0.74,Mobile Recharge,Chennai,Chennai
TXN0000000849,ACC408516998365,ACC958130696152,Credit,1294.91,INR,2023-02-05 08:00:00,Failed,Debit Card,0.14,Insurance Payment,Bangalore,Bangalore
TXN0000000850,ACC579461054488,ACC907146270919,Credit,2104.91,INR,2023-02-05 09:00:00,Failed,IMPS,0.21,Utility Bill Payment,Kolkata,Kolkata
TXN0000000851,ACC175666295749,ACC684878905903,Credit,8502.7,INR,2023-02-05 10:00:00,Success,IMPS,0.86,Dining,Mumbai,Mumbai
TXN0000000852,ACC615611078884,ACC190831566294,Debit,4701.72,INR,2023-02-05 11:00:00,Success,UPI,0.82,Grocery Shopping,Delhi,Mumbai
TXN0000000853,ACC373290909296,ACC721985684097,Credit,6871.18,INR,2023-02-05 12:00:00,Failed,Debit Card,0.18,Grocery Shopping,Bangalore,Delhi
TXN0000000854,ACC725370721773,ACC737675396871,Credit,9332.32,INR,2023-02-05 13:00:00,Success,NEFT,0.19,Utility Bill Payment,Kolkata,Chennai
TXN0000000855,ACC518531240603,ACC151829168518,Debit,9076.05,INR,2023-02-05 14:00:00,Failed,Debit Card,0.88,Insurance Payment,Bangalore,Bangalore
TXN0000000856,ACC100904554219,ACC876146455301,Debit,7973.51,INR,2023-02-05 15:00:00,Success,Credit Card,0.51,Insurance Payment,Bangalore,Mumbai
TXN0000000857,ACC503615992320,ACC527807717951,Debit,6855.53,INR,2023-02-05 16:00:00,Failed,Debit Card,0.99,Grocery Shopping,Kolkata,Bangalore
TXN0000000858,ACC389152240599,ACC148673869872,Debit,745.17,INR,2023-02-05 17:00:00,Success,UPI,0.95,Utility Bill Payment,Kolkata,Kolkata
TXN0000000859,ACC450809851705,ACC929000719608,Credit,1231.79,INR,2023-02-05 18:00:00,Success,IMPS,0.65,Charity Donation,Delhi,Bangalore
TXN0000000860,ACC877812387263,ACC468821475612,Debit,4916.69,INR,2023-02-05 19:00:00,Failed,Credit Card,1.0,Grocery Shopping,Chennai,Bangalore
TXN0000000861,ACC729450895749,ACC534222915704,Debit,5495.26,INR,2023-02-05 20:00:00,Success,RTGS,0.84,Grocery Shopping,Delhi,Delhi
TXN0000000862,ACC193165119369,ACC404602755833,Credit,3384.39,INR,2023-02-05 21:00:00,Success,NEFT,0.92,Online Shopping,Kolkata,Delhi
